414	428
414	431
414	454
414	493
415	31
415	51
415	222
415	283
416	10
416	84
416	101
416	109
416	168
416	236
416	285
416	318
416	340
416	373
417	43
417	66
417	89
417	128
417	272
417	338
417	420
418	208
418	222
418	466
419	74
419	120
419	171
419	213
419	365
420	64
420	94
420	109
420	276
420	446
420	454
421	73
421	291
421	444
421	466
421	472
422	333
422	381
422	469
423	62
423	151
423	435
423	468
424	3
424	15
424	35
424	106
424	123
424	175
424	309
424	346
425	250
425	377
426	21
426	80
426	98
426	117
427	99
428	99
428	119
428	121
428	199
428	275
428	448
428	487
429	266
429	339
430	13
430	38
430	99
430	135
430	342
431	9
431	25
431	42
431	108
431	291
431	313
431	319
432	173
432	186
432	258
432	347
432	384
432	385
432	407
432	495
433	18
433	60
433	128
433	423
433	478
433	488
434	43
434	56
434	160
434	189
434	323
434	444
434	460
435	46
435	109
435	134
436	76
436	98
437	72
437	279
437	400
438	89
438	124
438	157
438	411
440	273
440	313
441	6
441	465
442	4
442	89
442	109
442	191
442	232
442	272
442	326
442	366
442	491
443	24
443	81
443	154
443	375
443	455
444	73
444	81
444	121
444	139
444	373
444	435
445	172
445	225
445	239
445	346
445	413
446	17
446	39
446	148
446	242
446	661
447	11
447	185
447	449
448	145
448	296
448	364
448	396
448	475
449	133
449	240
449	259
450	24
450	76
450	105
450	163
450	214
450	323
450	459
451	475
452	100
452	207
452	230
452	234
452	268
452	312
453	66
453	179
453	197
453	201
453	330
453	416
453	456
453	471
454	201
454	281
454	297
454	413
454	468
454	477
455	51
455	319
455	475
456	31
456	51
456	75
456	145
456	311
456	357
456	438
456	488
457	217
457	312
457	399
457	489
458	24
458	205
458	218
458	311
459	49
459	192
459	194
459	415
460	67
460	186
460	480
461	85
461	249
461	250
461	275
461	304
461	330
461	391
461	402
461	491
462	35
462	122
462	163
462	210
462	296
463	7
463	47
463	253
464	251
464	368
464	371
464	389
464	407
464	445
465	40
465	56
465	439
465	485
466	5
466	19
466	155
466	221
466	382
466	488
467	57
467	169
467	250
467	446
468	225
468	247
468	346
468	362
468	480
468	485
469	52
469	276
469	357
469	472
469	496
470	12
470	73
470	87
470	113
470	188
470	276
470	326
470	363
470	391
470	459
471	30
471	92
471	111
471	407
471	441
471	881
472	60
472	240
472	265
472	299
473	9
473	176
473	268
473	276
473	332
473	415
473	420
473	428
474	84
474	143
474	354
475	135
475	342
475	391
475	427
476	19
476	51
476	105
476	192
476	197
476	259
476	268
476	310
476	321
476	401
476	424
477	6
477	24
477	92
478	3
478	39
478	116
478	185
478	278
478	447
479	68
479	378
479	472
480	25
480	99
480	100
480	130
480	131
480	178
480	214
480	396
480	486
481	43
481	107
481	253
481	277
481	303
481	431
481	467
482	19
482	26
482	75
482	104
482	169
482	178
482	189
482	203
482	248
482	249
482	373
482	476
482	477
483	283
483	373
483	473
484	20
484	97
484	153
484	161
484	362
484	383
484	428
484	465
484	468
485	26
485	162
485	248
485	263
485	288
485	346
485	374
485	480
486	45
486	257
486	260
486	273
486	329
487	180
487	313
488	162
488	168
488	225
488	277
488	293
488	310
489	0
489	34
489	277
489	320
489	321
489	340
489	400
490	302
490	344
491	22
491	288
491	369
491	418
491	426
492	27
492	183
492	334
492	346
492	403
492	426
493	50
493	73
493	79
493	90
493	414
494	142
494	235
494	341
494	463
495	36
495	105
495	151
495	175
495	201
495	265
495	321
495	360
495	467
496	314
496	329
496	413
497	58
497	60
497	134
497	208
498	145
498	371
499	62
499	379
500	550
500	685
500	772
500	783
500	788
500	859
500	868
500	874
500	992
501	738
501	746
501	900
502	508
502	516
502	628
502	736
502	744
503	592
504	652
504	706
504	743
504	848
505	530
505	570
505	711
505	780
505	794
505	903
506	816
506	890
506	933
506	958
507	648
507	727
507	764
507	782
507	882
508	565
508	804
508	996
509	694
509	762
509	778
509	815
510	583
510	660
510	680
510	845
510	873
511	534
511	627
511	639
511	695
511	711
511	835
511	913
512	717
512	728
512	767
513	906
514	576
514	752
515	521
515	644
515	697
515	706
515	778
515	785
515	805
515	970
515	982
516	519
516	589
516	693
516	909
517	501
517	624
517	625
517	858
518	526
518	559
518	797
518	967
518	983
519	505
519	736
519	755
519	814
519	977
520	503
520	624
520	673
520	757
520	775
520	887
521	505
521	731
521	763
521	769
521	792
521	818
521	959
522	519
522	520
522	572
522	810
522	816
522	875
523	638
523	653
523	811
523	893
523	922
524	503
524	566
524	822
525	501
525	670
525	746
525	916
525	917
526	546
526	657
526	817
526	912
526	980
527	590
527	687
527	702
527	836
527	875
527	885
528	520
528	536
528	574
528	581
528	764
528	844
528	939
529	734
529	881
529	893
529	932
529	966
530	515
530	556
530	592
530	735
530	853
532	599
532	633
532	654
532	700
532	792
532	841
532	852
532	998
533	556
533	619
533	675
534	794
534	883
534	891
534	904
534	924
535	529
535	572
535	602
535	632
535	859
535	922
536	548
536	753
536	763
536	931
537	556
537	676
537	708
538	802
538	804
538	937
538	986
539	749
539	778
539	785
539	828
539	841
539	973
540	528
540	767
540	861
541	904
542	506
542	605
542	711
542	818
542	839
543	627
543	661
543	699
543	757
543	765
543	906
544	524
544	755
544	811
545	6
545	598
545	626
545	629
545	636
545	955
545	991
546	607
546	652
546	710
546	796
546	867
547	531
547	637
547	697
547	876
547	962
548	712
548	746
548	944
549	598
549	730
549	820
549	854
550	667
550	741
550	772
550	777
550	889
551	553
551	754
551	992
552	641
552	747
552	794
552	815
552	824
552	889
552	943
553	618
553	648
553	687
553	741
553	881
553	889
553	997
554	512
554	571
554	648
554	743
554	858
554	976
555	522
555	596
555	682
555	850
555	865
555	870
555	965
556	729
556	841
557	526
557	585
557	673
557	770
557	920
557	944
558	583
558	790
558	808
558	830
558	831
558	961
559	560
559	658
559	865
560	738
560	768
560	881
560	996
561	802
561	997
562	590
562	729
562	730
562	744
562	815
562	916
562	940
562	957
563	567
563	685
563	716
563	754
564	586
564	636
564	794
564	928
564	953
565	628
565	756
565	850
565	867
565	924
565	942
566	564
566	619
566	838
566	878
566	965
567	510
567	723
567	865
567	874
568	542
568	737
568	773
568	927
568	946
569	507
569	519
569	576
569	584
569	677
569	847
569	903
569	939
569	983
570	509
570	616
570	771
570	783
570	836
570	846
570	934
570	985
571	539
571	630
571	647
571	666
571	756
571	847
571	944
572	528
572	535
572	539
572	567
572	793
572	831
572	851
572	889
572	919
573	523
573	922
573	984
574	630
574	654
574	662
574	735
574	760
574	916
574	951
574	968
575	565
575	668
575	914
575	991
576	545
576	567
576	661
576	716
576	816
577	508
577	737
577	761
577	876
577	965
578	541
578	562
578	857
579	639
579	790
579	845
579	876
579	908
580	635
580	758
580	852
580	961
581	517
581	527
581	564
581	629
581	640
581	764
581	778
581	799
581	908
581	909
581	917
581	938
581	980
582	595
582	633
582	678
582	730
582	815
582	824
582	976
583	552
583	689
583	871
583	929
583	971
584	534
584	551
584	644
584	663
585	617
585	645
585	746
585	765
585	999
586	523
586	954
587	589
587	716
587	748
588	520
588	857
588	975
589	540
589	677
589	856
589	878
589	911
589	978
590	648
590	661
590	767
590	873
590	909
590	928
591	560
591	600
591	755
591	789
591	828
591	938
591	987
592	546
592	772
592	800
592	809
592	852
593	565
593	619
593	737
593	788
593	847
593	894
593	918
593	961
594	537
594	538
594	561
594	656
594	702
594	931
594	981
595	519
595	573
595	634
595	886
595	989
596	705
596	720
596	723
596	873
596	880
596	894
596	919
597	519
597	769
597	831
597	934
598	730
598	795
598	849
598	977
599	581
599	598
599	729
599	788
600	885
600	930
601	654
601	723
602	648
602	728
602	753
602	831
602	983
603	754
603	859
603	893
604	553
604	564
604	605
604	783
605	552
605	598
605	654
605	859
605	954
606	625
606	786
606	866
607	868
607	872
607	881
607	972
608	677
608	753
608	859
608	885
608	941
609	574
609	594
609	621
609	702
609	751
609	759
609	789
609	909
610	540
610	593
610	827
610	877
611	509
611	556
611	579
611	707
611	775
611	781
611	849
612	574
612	592
612	729
612	764
612	922
613	757
613	846
613	889
614	585
614	590
614	597
614	663
614	671
615	571
615	585
615	622
615	685
615	822
615	959
616	518
616	529
616	569
616	767
616	862
616	972
617	532
617	669
617	705
617	721
617	846
617	859
617	889
617	912
618	658
618	759
618	783
618	799
618	867
618	925
619	642
619	697
619	752
619	822
619	864
619	912
620	666
620	697
620	833
620	886
620	901
620	945
620	992
621	610
621	800
622	858
622	864
622	935
623	567
623	688
623	715
623	722
623	759
623	794
624	736
624	777
624	897
624	999
625	705
625	731
625	755
625	878
625	899
625	954
626	537
626	616
626	705
626	790
626	794
626	928
626	981
627	684
627	831
627	839
627	845
627	928
627	967
627	985
628	599
628	601
628	610
628	649
628	864
628	868
628	965
629	501
629	538
629	574
629	724
629	855
629	878
630	573
630	594
630	715
630	735
630	863
631	660
631	858
631	922
631	996
632	648
632	842
632	971
632	978
633	514
633	566
633	580
633	599
633	699
633	814
634	594
634	774
635	573
635	576
635	675
635	707
635	993
637	549
637	550
637	583
637	718
637	829
637	868
637	886
637	910
638	602
638	610
638	821
638	903
639	561
639	803
639	831
639	898
639	982
640	694
640	870
641	644
641	782
641	803
642	542
642	809
642	826
642	981
643	588
643	687
643	829
643	893
643	961
643	982
644	38
644	607
644	626
644	632
644	653
644	658
644	748
644	962
645	508
645	551
645	730
645	733
645	748
645	942
645	947
646	540
646	579
646	722
646	753
646	923
647	537
647	715
647	852
648	524
648	550
648	613
648	667
648	725
648	838
648	945
649	651
649	726
649	763
649	811
649	849
649	966
650	528
650	554
650	577
650	615
650	671
650	855
651	737
651	746
651	878
651	988
652	531
652	556
652	612
652	721
652	768
652	780
652	835
652	870
652	965
652	979
653	509
653	575
653	591
653	639
653	679
653	848
653	897
653	912
653	943
654	513
654	769
654	936
654	971
655	597
655	602
655	603
655	775
655	853
655	868
656	504
656	533
656	625
656	668
657	541
657	613
657	662
657	773
657	813
657	920
657	928
657	957
658	675
658	779
658	832
658	994
659	658
659	740
659	849
660	507
660	519
660	666
661	658
661	680
661	761
661	889
662	522
662	549
662	632
662	683
662	869
663	502
663	508
663	651
663	862
664	582
664	830
665	535
665	553
665	754
665	789
665	815
665	828
665	862
666	554
666	579
666	682
666	728
666	876
667	505
667	606
667	611
667	644
667	668
667	802
667	827
667	920
667	939
668	566
668	591
668	647
668	834
668	936
669	582
669	690
669	704
669	706
669	756
669	765
669	792
669	818
669	979
670	558
670	563
670	583
670	712
670	765
670	833
670	986
671	567
671	579
671	607
671	638
671	698
671	708
671	763
671	822
671	898
671	913
671	975
671	997
672	674
672	733
672	934
673	751
673	896
674	533
674	651
674	840
674	936
674	938
674	953
674	984
675	511
675	571
675	701
675	882
675	970
676	584
676	844
676	856
677	528
677	686
677	700
677	735
677	780
678	662
678	846
678	854
678	892
679	627
679	634
679	695
679	814
679	935
680	532
680	683
680	822
680	890
680	926
680	978
681	651
681	708
681	780
681	792
681	855
681	864
681	971
682	616
682	779
682	875
682	915
683	588
683	633
683	727
683	851
683	896
683	959
684	603
684	742
684	759
684	840
684	880
685	510
685	559
685	579
685	633
685	722
685	784
685	833
686	505
686	562
686	711
686	822
686	884
686	898
686	923
686	967
687	567
687	627
687	681
687	698
687	766
687	767
687	949
688	604
688	663
688	693
688	734
688	746
688	807
688	826
688	840
688	844
688	954
689	496
689	503
689	607
689	614
689	996
690	501
690	576
690	664
690	675
690	705
690	811
690	822
691	552
691	708
691	717
691	735
691	861
691	885
692	590
692	693
692	694
693	703
693	739
693	905
694	525
694	645
694	827
694	854
695	574
695	603
695	607
695	763
695	840
696	503
696	740
696	749
696	811
696	874
696	896
696	901
697	535
697	668
698	532
698	632
698	988
699	540
699	571
699	825
699	861
700	712
700	918
701	536
701	590
